Time Series 1,Time Series 2,Time Series 3,Time Series 4,Time Series 5,Time Series 6,Time Series 7,Time Series 8
-3.615863255152624856e-01,9.321254540699145386e-01,9.151411362622031698e-01,6.911721362258245183e-01,5.368808910418785274e-01,4.515917625475016073e-01,4.069040731219053519e-01,3.845422723908916152e-01
-3.608538654456818207e-01,9.324096226104803264e-01,9.148241939988948079e-01,6.906042525670277321e-01,5.362180351601401052e-01,4.508907840724116767e-01,4.061864196109320480e-01,3.838170563528079948e-01
-3.601211827276477040e-01,9.326932158501273218e-01,9.145066872849552109e-01,6.900359428023100650e-01,5.355548484294694322e-01,4.501895273956854071e-01,4.054685154811163428e-01,3.830916034978792406e-01
-3.593882778132289069e-01,9.329762336138770484e-01,9.141886163162890044e-01,6.894672072823208042e-01,5.348913312590551916e-01,4.494879929500020799e-01,4.047503611754078578e-01,3.823659142737129146e-01
-3.586551511546308135e-01,9.332586757271070788e-01,9.138699812891464269e-01,6.888980463579722491e-01,5.342274840582904583e-01,4.487861811682110069e-01,4.040319571369110352e-01,3.816399891280630174e-01
-3.579218032041960873e-01,9.335405420155482581e-01,9.135507824001271038e-01,6.883284603804400437e-01,5.335633072367723662e-01,4.480840924833335293e-01,4.033133038088848599e-01,3.809138285088279896e-01
-3.571882344144032828e-01,9.338218323052879244e-01,9.132310198461771611e-01,6.877584497011602904e-01,5.328988012043007760e-01,4.473817273285616292e-01,4.025944016347414722e-01,3.801874328640526546e-01
-3.564544452378676787e-01,9.341025464227691311e-01,9.129106938245927783e-01,6.871880146718326587e-01,5.322339663708786084e-01,4.466790861372569865e-01,4.018752510580468340e-01,3.794608026419259428e-01
-3.557204361273416104e-01,9.343826841947903139e-01,9.125898045330159691e-01,6.866171556444182755e-01,5.315688031467126207e-01,4.459761693429531992e-01,4.011558525225201732e-01,3.787339382907815577e-01
-3.549862075357104185e-01,9.346622454485046250e-01,9.122683521694369135e-01,6.860458729711392811e-01,5.309033119422109648e-01,4.452729773793528412e-01,4.004362064720328740e-01,3.780068402590996413e-01
-3.542517599159972774e-01,9.349412300114211538e-01,9.119463369321926249e-01,6.854741670044798285e-01,5.302374931679845194e-01,4.445695106803283503e-01,3.997163133506105859e-01,3.772795089955016112e-01
-3.535170937213583664e-01,9.352196377114062598e-01,9.116237590199691709e-01,6.849020380971853061e-01,5.295713472348471118e-01,4.438657696799221397e-01,3.989961736024305594e-01,3.765519449487546577e-01
-3.527822094050886426e-01,9.354974683766804633e-01,9.113006186317977875e-01,6.843294866022614498e-01,5.289048745538132978e-01,4.431617548123452655e-01,3.982757876718217016e-01,3.758241485677688565e-01
-3.520471074206131257e-01,9.357747218358214436e-01,9.109769159670584315e-01,6.837565128729754527e-01,5.282380755360999158e-01,4.424574665119783146e-01,3.975551560032654641e-01,3.750961203015976686e-01
-3.513117882214937815e-01,9.360513979177620403e-01,9.106526512254752292e-01,6.831831172628541893e-01,5.275709505931249765e-01,4.417529052133696843e-01,3.968342790413948440e-01,3.743678605994384401e-01
-3.505762522614252474e-01,9.363274964517914745e-01,9.103278246071225821e-01,6.826093001256859916e-01,5.269035001365068860e-01,4.410480713512374695e-01,3.961131572309952165e-01,3.736393699106297372e-01
-3.498404999942365534e-01,9.366030172675569032e-01,9.100024363124191717e-01,6.820350618155177624e-01,5.262357245780664439e-01,4.403429653604673533e-01,3.953917910170001715e-01,3.729106486846545665e-01
-3.491045318738908998e-01,9.368779601950607550e-01,9.096764865421317348e-01,6.814604026866578623e-01,5.255676243298239569e-01,4.396375876761132173e-01,3.946701808444973980e-01,3.721816973711363774e-01
-3.483683483544830484e-01,9.371523250646606185e-01,9.093499754973720650e-01,6.808853230936725565e-01,5.248991998040001272e-01,4.389319387333950884e-01,3.939483271587226887e-01,3.714525164198417828e-01
-3.476319498902421534e-01,9.374261117070727956e-01,9.090229033795992342e-01,6.803098233913901227e-01,5.242304514130160520e-01,4.382260189677024687e-01,3.932262304050633817e-01,3.707231062806790600e-01
-3.468953369355290417e-01,9.376993199533706358e-01,9.086952703906188145e-01,6.797339039348955225e-01,5.235613795694922246e-01,4.375198288145909498e-01,3.925038910290567507e-01,3.699934674036969851e-01
-3.461585099448371006e-01,9.379719496349819829e-01,9.083670767325807693e-01,6.791575650795335095e-01,5.228919846862494225e-01,4.368133687097827123e-01,3.917813094763879511e-01,3.692636002390856098e-01
-3.454214693727920005e-01,9.382440005836938379e-01,9.080383226079821180e-01,6.785808071809075193e-01,5.222222671763065982e-01,4.361066390891670252e-01,3.910584861928948497e-01,3.685335052371772058e-01
-3.446842156741513619e-01,9.385154726316494722e-01,9.077090082196667131e-01,6.780036305948811126e-01,5.215522274528827662e-01,4.353996403887990807e-01,3.903354216245618624e-01,3.678031828484433774e-01
-3.439467493038039780e-01,9.387863656113499822e-01,9.073791337708216886e-01,6.774260356775732017e-01,5.208818659293960041e-01,4.346923730449005485e-01,3.896121162175233410e-01,3.670726335234959503e-01
-3.432090707167693711e-01,9.390566793556518466e-01,9.070486994649819001e-01,6.768480227853633791e-01,5.202111830194616759e-01,4.339848374938580222e-01,3.888885704180616298e-01,3.663418577130874154e-01
-3.424711803681989020e-01,9.393264136977713674e-01,9.067177055060267055e-01,6.762695922748876987e-01,5.195401791368946531e-01,4.332770341722244067e-01,3.881647846726081208e-01,3.656108558681092635e-01
-3.417330787133740500e-01,9.395955684712807843e-01,9.063861520981808528e-01,6.756907445030408965e-01,5.188688546957064274e-01,4.325689635167175306e-01,3.874407594277411993e-01,3.648796284395939282e-01
-3.409947662077075781e-01,9.398641435101110497e-01,9.060540394460140368e-01,6.751114798269746142e-01,5.181972101101083306e-01,4.318606259642205347e-01,3.867164951301885201e-01,3.641481758787112888e-01
-3.402562433067408687e-01,9.401321386485487208e-01,9.057213677544414532e-01,6.745317986040970659e-01,5.175252457945072049e-01,4.311520219517800401e-01,3.859919922268235659e-01,3.634164986367710015e-01
-3.395175104661460885e-01,9.403995537212412881e-01,9.053881372287226892e-01,6.739517011920750367e-01,5.168529621635091775e-01,4.304431519166089237e-01,3.852672511646683118e-01,3.626845971652213896e-01
-3.387785681417244676e-01,9.406663885631915134e-01,9.050543480744631664e-01,6.733711879488307739e-01,5.161803596319147758e-01,4.297340162960819332e-01,3.845422723908915597e-01,3.619524719156486103e-01
-3.380394167894067992e-01,9.409326430097612048e-01,9.047200004976112542e-01,6.727902592325426534e-01,5.155074386147233678e-01,4.290246155277396833e-01,3.838170563528080503e-01,3.612201233397773215e-01
-3.373000568652532727e-01,9.411983168966698843e-01,9.043850947044620447e-01,6.722089154016483992e-01,5.148341995271301652e-01,4.283149500492854922e-01,3.830916034978793516e-01,3.604875518894699593e-01
-3.365604888254518090e-01,9.414634100599963418e-01,9.040496309016531340e-01,6.716271568148379778e-01,5.141606427845275551e-01,4.276050202985867132e-01,3.823659142737129701e-01,3.597547580167262393e-01
-3.358207131263192813e-01,9.417279223361761931e-01,9.037136092961671752e-01,6.710449838310600379e-01,5.134867688025021026e-01,4.268948267136723485e-01,3.816399891280630174e-01,3.590217421736833225e-01
-3.350807302243008490e-01,9.419918535620049882e-01,9.033770300953319898e-01,6.704623968095168030e-01,5.128125779968377707e-01,4.261843697327354907e-01,3.809138285088282116e-01,3.582885048126157601e-01
-3.343405405759685700e-01,9.422552035746346588e-01,9.030398935068174593e-01,6.698793961096685123e-01,5.121380707835124779e-01,4.254736497941309925e-01,3.801874328640526546e-01,3.575550463859334394e-01
-3.336001446380237323e-01,9.425179722115786252e-01,9.027021997386383001e-01,6.692959820912282032e-01,5.114632475787009858e-01,4.247626673363767424e-01,3.794608026419260538e-01,3.568213673461838042e-01
-3.328595428672935230e-01,9.427801593107063560e-01,9.023639489991542861e-01,6.687121551141655962e-01,5.107881087987716784e-01,4.240514227981515560e-01,3.787339382907816687e-01,3.560874681460505786e-01
-3.321187357207325275e-01,9.430417647102478096e-01,9.020251414970655857e-01,6.681279155387042090e-01,5.101126548602885613e-01,4.233399166182966189e-01,3.780068402590998078e-01,3.553533492383524894e-01
-3.313777236554218408e-01,9.433027882487905469e-01,9.016857774414199778e-01,6.675432637253222445e-01,5.094368861800095960e-01,4.226281492358147096e-01,3.772795089955016112e-01,3.546190110760440994e-01
-3.306365071285697343e-01,9.435632297652828404e-01,9.013458570416055249e-01,6.669582000347529238e-01,5.087608031748874771e-01,4.219161210898690895e-01,3.765519449487547132e-01,3.538844541122155296e-01
-3.298950865975096014e-01,9.438230890990304545e-01,9.010053805073549027e-01,6.663727248279828208e-01,5.080844062620674118e-01,4.212038326197843352e-01,3.758241485677689120e-01,3.531496788000914044e-01
-3.291534625197019559e-01,9.440823660896995317e-01,9.006643480487436237e-01,6.657868384662531946e-01,5.074076958588904507e-01,4.204912842650460614e-01,3.750961203015977241e-01,3.524146855930319067e-01
-3.284116353527315457e-01,9.443410605773144839e-01,9.003227598761904815e-01,6.652005413110582133e-01,5.067306723828896020e-01,4.197784764652995881e-01,3.743678605994383846e-01,3.516794749445310009e-01
-3.276696055543091290e-01,9.445991724022597680e-01,8.999806162004566623e-01,6.646138337241456195e-01,5.060533362517911637e-01,4.190654096603509404e-01,3.736393699106297372e-01,3.509440473082167666e-01
-3.269273735822698645e-01,9.448567014052791091e-01,8.996379172326461893e-01,6.640267160675171754e-01,5.053756878835146127e-01,4.183520842901644055e-01,3.729106486846546775e-01,3.502084031378512319e-01
-3.261849398945756984e-01,9.451136474274767219e-01,8.992946631842060334e-01,6.634391887034267743e-01,5.046977276961720493e-01,4.176385007948659744e-01,3.721816973711364884e-01,3.494725428873305950e-01
-3.254423049493105902e-01,9.453700103103147567e-01,8.989508542669262248e-01,6.628512519943818848e-01,5.040194561080684199e-01,4.169246596147392347e-01,3.714525164198418383e-01,3.487364670106833375e-01
-3.246994692046837327e-01,9.456257898956162977e-01,8.986064906929364104e-01,6.622629063031411079e-01,5.033408735376994070e-01,4.162105611902276459e-01,3.707231062806789490e-01,3.480001759620720003e-01
-3.239564331190283863e-01,9.458809860255654733e-01,8.982615726747126272e-01,6.616741519927176185e-01,5.026619804037537609e-01,4.154962059619331516e-01,3.699934674036968185e-01,3.472636701957915184e-01
-3.232131971508007129e-01,9.461355985427034598e-01,8.979161004250695299e-01,6.610849894263743920e-01,5.019827771251123005e-01,4.147815943706164021e-01,3.692636002390857763e-01,3.465269501662692209e-01
-3.224697617585810527e-01,9.463896272899336992e-01,8.975700741571661645e-01,6.604954189676280896e-01,5.013032641208462481e-01,4.140667268571958659e-01,3.685335052371772058e-01,3.457900163280642203e-01
-3.217261274010720928e-01,9.466430721105197899e-01,8.972234940845007500e-01,6.599054409802455057e-01,5.006234418102177841e-01,4.133516038627476075e-01,3.678031828484434884e-01,3.450528691358686340e-01
-3.209822945370995884e-01,9.468959328480845983e-01,8.968763604209164519e-01,6.593150558282471208e-01,4.999433106126803250e-01,4.126362258285061202e-01,3.670726335234959503e-01,3.443155090445051414e-01
-3.202382636256119186e-01,9.471482093466131458e-01,8.965286733805949426e-01,6.587242638759022162e-01,4.992628709478785232e-01,4.119205931958626055e-01,3.663418577130874709e-01,3.435779365089281501e-01
-3.194940351256789213e-01,9.473999014504477234e-01,8.961804331780608424e-01,6.581330654877316499e-01,4.985821232356458799e-01,4.112047064063654167e-01,3.656108558681094300e-01,3.428401519842240175e-01
-3.187496094964937243e-01,9.476510090042943313e-01,8.958316400281806091e-01,6.575414610285085226e-01,4.979010678960072989e-01,4.104885659017206700e-01,3.648796284395939282e-01,3.421021559256077760e-01
-3.180049871973700260e-01,9.479015318532185708e-01,8.954822941461607622e-01,6.569494508632551799e-01,4.972197053491765883e-01,4.097721721237892467e-01,3.641481758787112333e-01,3.413639487884277401e-01
-3.172601686877427607e-01,9.481514698426467547e-01,8.951323957475488813e-01,6.563570353572437677e-01,4.965380360155579598e-01,4.090555255145902902e-01,3.634164986367710570e-01,3.406255310281601223e-01
-3.165151544271689321e-01,9.484008228183652411e-01,8.947819450482353831e-01,6.557642148759982303e-01,4.958560603157441959e-01,4.083386265162975981e-01,3.626845971652213896e-01,3.398869031004119745e-01
-3.157699448753250038e-01,9.486495906265226541e-01,8.944309422644474150e-01,6.551709897852908693e-01,4.951737786705172062e-01,4.076214755712408433e-01,3.619524719156485548e-01,3.391480654609203005e-01
-3.150245404920090087e-01,9.488977731136279958e-01,8.940793876127581807e-01,6.545773604511452293e-01,4.944911915008482484e-01,4.069040731219054075e-01,3.612201233397773770e-01,3.384090185655512228e-01
-3.142789417371387728e-01,9.491453701265523124e-01,8.937272813100762825e-01,6.539833272398319908e-01,4.938082992278962635e-01,4.061864196109321035e-01,3.604875518894700703e-01,3.376697628703002607e-01
-3.135331490707520818e-01,9.493923815125260290e-01,8.933746235736538255e-01,6.533888905178728557e-01,4.931251022730093192e-01,4.054685154811163428e-01,3.597547580167262948e-01,3.369302988312912195e-01
-3.127871629530058484e-01,9.496388071191422808e-01,8.930214146210814219e-01,6.527940506520376607e-01,4.924416010577222225e-01,4.047503611754080244e-01,3.590217421736833781e-01,3.361906269047764129e-01
-3.120409838441773887e-01,9.498846467943563576e-01,8.926676546702917436e-01,6.521988080093458207e-01,4.917577960037590179e-01,4.040319571369110352e-01,3.582885048126158711e-01,3.354507475471374400e-01
-3.112946122046624797e-01,9.501299003864828174e-01,8.923133439395551925e-01,6.516031629570645523e-01,4.910736875330297679e-01,4.033133038088849709e-01,3.575550463859336614e-01,3.347106612148824101e-01
-3.105480484949760256e-01,9.503745677441988171e-01,8.919584826474841188e-01,6.510071158627089849e-01,4.903892760676331619e-01,4.025944016347414722e-01,3.568213673461838598e-01,3.339703683646482735e-01
-3.098012931757506694e-01,9.506186487165452226e-01,8.916030710130283810e-01,6.504106670940437152e-01,4.897045620298542956e-01,4.018752510580467785e-01,3.560874681460508007e-01,3.332298694531997119e-01
-3.090543467077382922e-01,9.508621431529217238e-01,8.912471092554798968e-01,6.498138170190796981e-01,4.890195458421641717e-01,4.011558525225202843e-01,3.553533492383526560e-01,3.324891649374267510e-01
-3.083072095518076816e-01,9.511050509030914979e-01,8.908905975944673150e-01,6.492165660060760235e-01,4.883342279272210318e-01,4.004362064720328740e-01,3.546190110760443215e-01,3.317482552743475921e-01
-3.075598821689460860e-01,9.513473718171792104e-01,8.905335362499607887e-01,6.486189144235400272e-01,4.876486087078694687e-01,3.997163133506105859e-01,3.538844541122155851e-01,3.310071409211075011e-01
-3.068123650202577157e-01,9.515891057456719038e-01,8.901759254422683121e-01,6.480208626402244043e-01,4.869626886071392047e-01,3.989961736024304484e-01,3.531496788000914044e-01,3.302658223349767552e-01
-3.060646585669643538e-01,9.518302525394186642e-01,8.898177653920374963e-01,6.474224110251306508e-01,4.862764680482458135e-01,3.982757876718215906e-01,3.524146855930319067e-01,3.295242999733526412e-01
-3.053167632704038570e-01,9.520708120496315097e-01,8.894590563202552369e-01,6.468235599475055109e-01,4.855899474545911088e-01,3.975551560032654641e-01,3.516794749445311119e-01,3.287825742937575679e-01
-3.045686795920307666e-01,9.523107841278822816e-01,8.890997984482456040e-01,6.462243097768428646e-01,4.849031272497603684e-01,3.968342790413948995e-01,3.509440473082167666e-01,3.280406457538393994e-01
-3.038204079934174184e-01,9.525501686261090839e-01,8.887399919976727292e-01,6.456246608828830613e-01,4.842160078575266091e-01,3.961131572309951610e-01,3.502084031378511764e-01,3.272985148113717879e-01
-3.030719489362488916e-01,9.527889653966090666e-01,8.883796371905393618e-01,6.450246136356121429e-01,4.835285897018433698e-01,3.953917910170000605e-01,3.494725428873306505e-01,3.265561819242519537e-01
-3.023233028823292257e-01,9.530271742920447542e-01,8.880187342491855373e-01,6.444241684052615105e-01,4.828408732068520393e-01,3.946701808444973980e-01,3.487364670106833930e-01,3.258136475505041263e-01
